#################################################################################
#
# This file defines grib parameter identifiers for GRIB1 files. The main purpose
# of this file is to identify grib parameters according to their fields so that we
# will get unique grib identifiers for them.
#
# Notice that this file contains "default" definitions that comes with 
# the installation package. You should use another file for your own definitions
# (for example "ext/grib1_parameters.csv". Add the name of your file into the 
# "grid-files.conf" file so that the programs can find it.
#
# Fields:
#   1 Grib-id
#   2 Fields used for identification
#
#################################################################################

# Medium cloud cover
187;table2Version=160,indicatorOfParameter=187;
187;table2Version=128,indicatorOfParameter=187;

# High cloud cover
188;table2Version=160,indicatorOfParameter=188;
188;table2Version=128,indicatorOfParameter=188;

# Sunshine duration
189;table2Version=128,indicatorOfParameter=189;

# East-West component of sub-gridscale orographic variance
190;table2Version=160,indicatorOfParameter=190;
190;table2Version=128,indicatorOfParameter=190;

# North-South component of sub-gridscale orographic variance
191;table2Version=160,indicatorOfParameter=191;
191;table2Version=128,indicatorOfParameter=191;

# North-West/South-East component of sub-gridscale orographic variance
192;table2Version=160,indicatorOfParameter=192;
192;table2Version=128,indicatorOfParameter=192;

# North-East/South-West component of sub-gridscale orographic variance
193;table2Version=160,indicatorOfParameter=193;
193;table2Version=128,indicatorOfParameter=193;

# Brightness temperature
194;table2Version=200,indicatorOfParameter=118;
194;table2Version=1,indicatorOfParameter=118;
194;table2Version=3,indicatorOfParameter=118;
194;table2Version=2,indicatorOfParameter=118;
194;table2Version=128,indicatorOfParameter=194;

# Eastward gravity wave surface stress
195;table2Version=160,indicatorOfParameter=195;
195;table2Version=128,indicatorOfParameter=195;

# Northward gravity wave surface stress
196;table2Version=160,indicatorOfParameter=196;
196;table2Version=128,indicatorOfParameter=196;

# Gravity wave dissipation
197;table2Version=160,indicatorOfParameter=197;
197;table2Version=128,indicatorOfParameter=197;

# Skin reservoir content
198;table2Version=128,indicatorOfParameter=198;

# Vegetation fraction
199;table2Version=128,indicatorOfParameter=199;

# Variance of sub-gridscale orography
200;table2Version=160,indicatorOfParameter=200;
200;table2Version=128,indicatorOfParameter=200;

# Maximum temperature at 2 metres since previous post-processing
201;table2Version=128,indicatorOfParameter=201;
201;table2Version=170,indicatorOfParameter=201;
201;table2Version=190,indicatorOfParameter=201;

# Minimum temperature at 2 metres since previous post-processing
202;table2Version=128,indicatorOfParameter=202;
202;table2Version=170,indicatorOfParameter=202;
202;table2Version=190,indicatorOfParameter=202;

# Ozone mass mixing ratio
203;table2Version=128,indicatorOfParameter=203;

# Precipitation analysis weights
204;table2Version=160,indicatorOfParameter=204;
